person_id,exercise,spo_base,heart_rate_base,SPO,heart_rate
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,71
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,98,214
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,166
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,97,214
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,187
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
2,2,99,96,98,166
